Area  ,Item             ,Year ,hg/ha_yield ,average_rain_fall_mm_per_year ,pesticides_tonnes ,avg_temp ,kg_per_ha_yield
India ,Sorghum          ,2000 ,       7639 ,                         1083 ,         44957.52 ,   26.05 ,          763.9
India ,Sorghum          ,2000 ,       7639 ,                         1083 ,         44957.52 ,   25.58 ,          763.9
India ,Sorghum          ,2000 ,       7639 ,                         1083 ,         44957.52 ,   25.11 ,          763.9
India ,Sorghum          ,2000 ,       7639 ,                         1083 ,         44957.52 ,   27.08 ,          763.9
India ,Sorghum          ,2000 ,       7639 ,                         1083 ,         44957.52 ,   24.69 ,          763.9
India ,Sorghum          ,2000 ,       7639 ,                         1083 ,         44957.52 ,   27.03 ,          763.9
India ,Sorghum          ,2000 ,       7639 ,                         1083 ,         44957.52 ,   27.03 ,          763.9
India ,Sorghum          ,2000 ,       7639 ,                         1083 ,         44957.52 ,   25.93 ,          763.9
India ,Soybeans         ,2000 ,       8222 ,                         1083 ,         44957.52 ,   25.98 ,          822.2
India ,Soybeans         ,2000 ,       8222 ,                         1083 ,         44957.52 ,   27.44 ,          822.2
India ,Soybeans         ,2000 ,       8222 ,                         1083 ,         44957.52 ,   26.13 ,          822.2
India ,Soybeans         ,2000 ,       8222 ,                         1083 ,         44957.52 ,   24.57 ,          822.2
India ,Soybeans         ,2000 ,       8222 ,                         1083 ,         44957.52 ,   25.34 ,          822.2
India ,Soybeans         ,2000 ,       8222 ,                         1083 ,         44957.52 ,   25.93 ,          822.2
India ,Soybeans         ,2000 ,       8222 ,                         1083 ,         44957.52 ,   26.05 ,          822.2
India ,Soybeans         ,2000 ,       8222 ,                         1083 ,         44957.52 ,   26.49 ,          822.2
India ,Soybeans         ,2000 ,       8222 ,                         1083 ,         44957.52 ,   27.23 ,          822.2
India ,Soybeans         ,2000 ,       8222 ,                         1083 ,         44957.52 ,   25.62 ,          822.2
India ,Soybeans         ,2000 ,       8222 ,                         1083 ,         44957.52 ,   26.43 ,          822.2
India ,Soybeans         ,2000 ,       8222 ,                         1083 ,         44957.52 ,   25.35 ,          822.2
India ,Soybeans         ,2000 ,       8222 ,                         1083 ,         44957.52 ,   24.57 ,          822.2
India ,Soybeans         ,2000 ,       8222 ,                         1083 ,         44957.52 ,   26.18 ,          822.2
India ,Soybeans         ,2000 ,       8222 ,                         1083 ,         44957.52 ,   26.05 ,          822.2
India ,Soybeans         ,2000 ,       8222 ,                         1083 ,         44957.52 ,   25.58 ,          822.2
India ,Soybeans         ,2000 ,       8222 ,                         1083 ,         44957.52 ,   25.11 ,          822.2
India ,Soybeans         ,2000 ,       8222 ,                         1083 ,         44957.52 ,   27.08 ,          822.2
India ,Soybeans         ,2000 ,       8222 ,                         1083 ,         44957.52 ,   24.69 ,          822.2
India ,Soybeans         ,2000 ,       8222 ,                         1083 ,         44957.52 ,   27.03 ,          822.2
India ,Soybeans         ,2000 ,       8222 ,                         1083 ,         44957.52 ,   27.03 ,          822.2
India ,Soybeans         ,2000 ,       8222 ,                         1083 ,         44957.52 ,   25.93 ,          822.2
India ,Sweet Potatoes   ,2000 ,      97421 ,                         1083 ,         44957.52 ,   25.98 ,         9742.1
India ,Sweet Potatoes   ,2000 ,      97421 ,                         1083 ,         44957.52 ,   27.44 ,         9742.1
India ,Sweet Potatoes   ,2000 ,      97421 ,                         1083 ,         44957.52 ,   26.13 ,         9742.1
India ,Sweet Potatoes   ,2000 ,      97421 ,                         1083 ,         44957.52 ,   24.57 ,         9742.1
India ,Sweet Potatoes   ,2000 ,      97421 ,                         1083 ,         44957.52 ,   25.34 ,         9742.1
India ,Sweet Potatoes   ,2000 ,      97421 ,                         1083 ,         44957.52 ,   25.93 ,         9742.1
India ,Sweet Potatoes   ,2000 ,      97421 ,                         1083 ,         44957.52 ,   26.05 ,         9742.1
India ,Sweet Potatoes   ,2000 ,      97421 ,                         1083 ,         44957.52 ,   26.49 ,         9742.1
India ,Sweet Potatoes   ,2000 ,      97421 ,                         1083 ,         44957.52 ,   27.23 ,         9742.1
India ,Sweet Potatoes   ,2000 ,      97421 ,                         1083 ,         44957.52 ,   25.62 ,         9742.1
India ,Sweet Potatoes   ,2000 ,      97421 ,                         1083 ,         44957.52 ,   26.43 ,         9742.1
India ,Sweet Potatoes   ,2000 ,      97421 ,                         1083 ,         44957.52 ,   25.35 ,         9742.1
India ,Sweet Potatoes   ,2000 ,      97421 ,                         1083 ,         44957.52 ,   24.57 ,         9742.1
India ,Sweet Potatoes   ,2000 ,      97421 ,                         1083 ,         44957.52 ,   26.18 ,         9742.1
India ,Sweet Potatoes   ,2000 ,      97421 ,                         1083 ,         44957.52 ,   26.05 ,         9742.1
India ,Sweet Potatoes   ,2000 ,      97421 ,                         1083 ,         44957.52 ,   25.58 ,         9742.1
India ,Sweet Potatoes   ,2000 ,      97421 ,                         1083 ,         44957.52 ,   25.11 ,         9742.1
India ,Sweet Potatoes   ,2000 ,      97421 ,                         1083 ,         44957.52 ,   27.08 ,         9742.1
India ,Sweet Potatoes   ,2000 ,      97421 ,                         1083 ,         44957.52 ,   24.69 ,         9742.1
India ,Sweet Potatoes   ,2000 ,      97421 ,                         1083 ,         44957.52 ,   27.03 ,         9742.1
India ,Sweet Potatoes   ,2000 ,      97421 ,                         1083 ,         44957.52 ,   27.03 ,         9742.1
India ,Sweet Potatoes   ,2000 ,      97421 ,                         1083 ,         44957.52 ,   25.93 ,         9742.1
India ,Wheat            ,2000 ,      27785 ,                         1083 ,         44957.52 ,   25.98 ,         2778.5
India ,Wheat            ,2000 ,      27785 ,                         1083 ,         44957.52 ,   27.44 ,         2778.5
India ,Wheat            ,2000 ,      27785 ,                         1083 ,         44957.52 ,   26.13 ,         2778.5
India ,Wheat            ,2000 ,      27785 ,                         1083 ,         44957.52 ,   24.57 ,         2778.5
India ,Wheat            ,2000 ,      27785 ,                         1083 ,         44957.52 ,   25.34 ,         2778.5
India ,Wheat            ,2000 ,      27785 ,                         1083 ,         44957.52 ,   25.93 ,         2778.5
India ,Wheat            ,2000 ,      27785 ,                         1083 ,         44957.52 ,   26.05 ,         2778.5
India ,Wheat            ,2000 ,      27785 ,                         1083 ,         44957.52 ,   26.49 ,         2778.5
India ,Wheat            ,2000 ,      27785 ,                         1083 ,         44957.52 ,   27.23 ,         2778.5
India ,Wheat            ,2000 ,      27785 ,                         1083 ,         44957.52 ,   25.62 ,         2778.5
India ,Wheat            ,2000 ,      27785 ,                         1083 ,         44957.52 ,   26.43 ,         2778.5
India ,Wheat            ,2000 ,      27785 ,                         1083 ,         44957.52 ,   25.35 ,         2778.5
India ,Wheat            ,2000 ,      27785 ,                         1083 ,         44957.52 ,   24.57 ,         2778.5
India ,Wheat            ,2000 ,      27785 ,                         1083 ,         44957.52 ,   26.18 ,         2778.5
India ,Wheat            ,2000 ,      27785 ,                         1083 ,         44957.52 ,   26.05 ,         2778.5
India ,Wheat            ,2000 ,      27785 ,                         1083 ,         44957.52 ,   25.58 ,         2778.5
India ,Wheat            ,2000 ,      27785 ,                         1083 ,         44957.52 ,   25.11 ,         2778.5
India ,Wheat            ,2000 ,      27785 ,                         1083 ,         44957.52 ,   27.08 ,         2778.5
India ,Wheat            ,2000 ,      27785 ,                         1083 ,         44957.52 ,   24.69 ,         2778.5
India ,Wheat            ,2000 ,      27785 ,                         1083 ,         44957.52 ,   27.03 ,         2778.5
India ,Wheat            ,2000 ,      27785 ,                         1083 ,         44957.52 ,   27.03 ,         2778.5
India ,Wheat            ,2000 ,      27785 ,                         1083 ,         44957.52 ,   25.93 ,         2778.5
India ,Cassava          ,2001 ,     266998 ,                         1083 ,         43720.04 ,   25.76 ,        26699.8
India ,Cassava          ,2001 ,     266998 ,                         1083 ,         43720.04 ,   27.2  ,        26699.8
India ,Cassava          ,2001 ,     266998 ,                         1083 ,         43720.04 ,   26.02 ,        26699.8
India ,Cassava          ,2001 ,     266998 ,                         1083 ,         43720.04 ,   24.5  ,        26699.8
India ,Cassava          ,2001 ,     266998 ,                         1083 ,         43720.04 ,   25.53 ,        26699.8
India ,Cassava          ,2001 ,     266998 ,                         1083 ,         43720.04 ,   25.95 ,        26699.8
India ,Cassava          ,2001 ,     266998 ,                         1083 ,         43720.04 ,   25.86 ,        26699.8
India ,Cassava          ,2001 ,     266998 ,                         1083 ,         43720.04 ,   26.52 ,        26699.8
India ,Cassava          ,2001 ,     266998 ,                         1083 ,         43720.04 ,   27.56 ,        26699.8
India ,Cassava          ,2001 ,     266998 ,                         1083 ,         43720.04 ,   25.59 ,        26699.8
India ,Cassava          ,2001 ,     266998 ,                         1083 ,         43720.04 ,   26.02 ,        26699.8
India ,Cassava          ,2001 ,     266998 ,                         1083 ,         43720.04 ,   25.33 ,        26699.8
India ,Cassava          ,2001 ,     266998 ,                         1083 ,         43720.04 ,   24.5  ,        26699.8
India ,Cassava          ,2001 ,     266998 ,                         1083 ,         43720.04 ,   26.32 ,        26699.8
India ,Cassava          ,2001 ,     266998 ,                         1083 ,         43720.04 ,   25.86 ,        26699.8
India ,Cassava          ,2001 ,     266998 ,                         1083 ,         43720.04 ,   25.82 ,        26699.8
India ,Cassava          ,2001 ,     266998 ,                         1083 ,         43720.04 ,   25.34 ,        26699.8
India ,Cassava          ,2001 ,     266998 ,                         1083 ,         43720.04 ,   26.91 ,        26699.8
India ,Cassava          ,2001 ,     266998 ,                         1083 ,         43720.04 ,   24.76 ,        26699.8
India ,Cassava          ,2001 ,     266998 ,                         1083 ,         43720.04 ,   26.9  ,        26699.8
India ,Cassava          ,2001 ,     266998 ,                         1083 ,         43720.04 ,   26.9  ,        26699.8
India ,Cassava          ,2001 ,     266998 ,                         1083 ,         43720.04 ,   25.92 ,        26699.8
India ,Maize            ,2001 ,      19996 ,                         1083 ,         43720.04 ,   25.76 ,         1999.6
India ,Maize            ,2001 ,      19996 ,                         1083 ,         43720.04 ,   27.2  ,         1999.6
India ,Maize            ,2001 ,      19996 ,                         1083 ,         43720.04 ,   26.02 ,         1999.6
India ,Maize            ,2001 ,      19996 ,                         1083 ,         43720.04 ,   24.5  ,         1999.6
India ,Maize            ,2001 ,      19996 ,                         1083 ,         43720.04 ,   25.53 ,         1999.6
India ,Maize            ,2001 ,      19996 ,                         1083 ,         43720.04 ,   25.95 ,         1999.6
India ,Maize            ,2001 ,      19996 ,                         1083 ,         43720.04 ,   25.86 ,         1999.6
India ,Maize            ,2001 ,      19996 ,                         1083 ,         43720.04 ,   26.52 ,         1999.6
India ,Maize            ,2001 ,      19996 ,                         1083 ,         43720.04 ,   27.56 ,         1999.6
India ,Maize            ,2001 ,      19996 ,                         1083 ,         43720.04 ,   25.59 ,         1999.6
India ,Maize            ,2001 ,      19996 ,                         1083 ,         43720.04 ,   26.02 ,         1999.6
India ,Maize            ,2001 ,      19996 ,                         1083 ,         43720.04 ,   25.33 ,         1999.6
India ,Maize            ,2001 ,      19996 ,                         1083 ,         43720.04 ,   24.5  ,         1999.6
India ,Maize            ,2001 ,      19996 ,                         1083 ,         43720.04 ,   26.32 ,         1999.6
India ,Maize            ,2001 ,      19996 ,                         1083 ,         43720.04 ,   25.86 ,         1999.6
India ,Maize            ,2001 ,      19996 ,                         1083 ,         43720.04 ,   25.82 ,         1999.6
India ,Maize            ,2001 ,      19996 ,                         1083 ,         43720.04 ,   25.34 ,         1999.6
India ,Maize            ,2001 ,      19996 ,                         1083 ,         43720.04 ,   26.91 ,         1999.6
India ,Maize            ,2001 ,      19996 ,                         1083 ,         43720.04 ,   24.76 ,         1999.6
India ,Maize            ,2001 ,      19996 ,                         1083 ,         43720.04 ,   26.9  ,         1999.6
India ,Maize            ,2001 ,      19996 ,                         1083 ,         43720.04 ,   26.9  ,         1999.6
India ,Maize            ,2001 ,      19996 ,                         1083 ,         43720.04 ,   25.92 ,         1999.6
India ,Potatoes         ,2001 ,     183627 ,                         1083 ,         43720.04 ,   25.76 ,        18362.7
India ,Potatoes         ,2001 ,     183627 ,                         1083 ,         43720.04 ,   27.2  ,        18362.7
India ,Potatoes         ,2001 ,     183627 ,                         1083 ,         43720.04 ,   26.02 ,        18362.7
India ,Potatoes         ,2001 ,     183627 ,                         1083 ,         43720.04 ,   24.5  ,        18362.7
India ,Potatoes         ,2001 ,     183627 ,                         1083 ,         43720.04 ,   25.53 ,        18362.7
India ,Potatoes         ,2001 ,     183627 ,                         1083 ,         43720.04 ,   25.95 ,        18362.7
India ,Potatoes         ,2001 ,     183627 ,                         1083 ,         43720.04 ,   25.86 ,        18362.7
India ,Potatoes         ,2001 ,     183627 ,                         1083 ,         43720.04 ,   26.52 ,        18362.7
India ,Potatoes         ,2001 ,     183627 ,                         1083 ,         43720.04 ,   27.56 ,        18362.7
India ,Potatoes         ,2001 ,     183627 ,                         1083 ,         43720.04 ,   25.59 ,        18362.7
India ,Potatoes         ,2001 ,     183627 ,                         1083 ,         43720.04 ,   26.02 ,        18362.7
India ,Potatoes         ,2001 ,     183627 ,                         1083 ,         43720.04 ,   25.33 ,        18362.7
India ,Potatoes         ,2001 ,     183627 ,                         1083 ,         43720.04 ,   24.5  ,        18362.7
India ,Potatoes         ,2001 ,     183627 ,                         1083 ,         43720.04 ,   26.32 ,        18362.7
India ,Potatoes         ,2001 ,     183627 ,                         1083 ,         43720.04 ,   25.86 ,        18362.7
India ,Potatoes         ,2001 ,     183627 ,                         1083 ,         43720.04 ,   25.82 ,        18362.7
India ,Potatoes         ,2001 ,     183627 ,                         1083 ,         43720.04 ,   25.34 ,        18362.7
India ,Potatoes         ,2001 ,     183627 ,                         1083 ,         43720.04 ,   26.91 ,        18362.7
India ,Potatoes         ,2001 ,     183627 ,                         1083 ,         43720.04 ,   24.76 ,        18362.7
India ,Potatoes         ,2001 ,     183627 ,                         1083 ,         43720.04 ,   26.9  ,        18362.7
India ,Potatoes         ,2001 ,     183627 ,                         1083 ,         43720.04 ,   26.9  ,        18362.7
India ,Potatoes         ,2001 ,     183627 ,                         1083 ,         43720.04 ,   25.92 ,        18362.7
India ,"""Rice Paddy""" ,2001 ,      31158 ,                         1083 ,         43720.04 ,   25.76 ,         3115.8
India ,"""Rice Paddy""" ,2001 ,      31158 ,                         1083 ,         43720.04 ,   27.2  ,         3115.8
India ,"""Rice Paddy""" ,2001 ,      31158 ,                         1083 ,         43720.04 ,   26.02 ,         3115.8
India ,"""Rice Paddy""" ,2001 ,      31158 ,                         1083 ,         43720.04 ,   24.5  ,         3115.8
India ,"""Rice Paddy""" ,2001 ,      31158 ,                         1083 ,         43720.04 ,   25.53 ,         3115.8
India ,"""Rice Paddy""" ,2001 ,      31158 ,                         1083 ,         43720.04 ,   25.95 ,         3115.8
India ,"""Rice Paddy""" ,2001 ,      31158 ,                         1083 ,         43720.04 ,   25.86 ,         3115.8
India ,"""Rice Paddy""" ,2001 ,      31158 ,                         1083 ,         43720.04 ,   26.52 ,         3115.8
India ,"""Rice Paddy""" ,2001 ,      31158 ,                         1083 ,         43720.04 ,   27.56 ,         3115.8
India ,"""Rice Paddy""" ,2001 ,      31158 ,                         1083 ,         43720.04 ,   25.59 ,         3115.8
India ,"""Rice Paddy""" ,2001 ,      31158 ,                         1083 ,         43720.04 ,   26.02 ,         3115.8
India ,"""Rice Paddy""" ,2001 ,      31158 ,                         1083 ,         43720.04 ,   25.33 ,         3115.8
India ,"""Rice Paddy""" ,2001 ,      31158 ,                         1083 ,         43720.04 ,   24.5  ,         3115.8
India ,"""Rice Paddy""" ,2001 ,      31158 ,                         1083 ,         43720.04 ,   26.32 ,         3115.8
India ,"""Rice Paddy""" ,2001 ,      31158 ,                         1083 ,         43720.04 ,   25.86 ,         3115.8
India ,"""Rice Paddy""" ,2001 ,      31158 ,                         1083 ,         43720.04 ,   25.82 ,         3115.8
India ,"""Rice Paddy""" ,2001 ,      31158 ,                         1083 ,         43720.04 ,   25.34 ,         3115.8
India ,"""Rice Paddy""" ,2001 ,      31158 ,                         1083 ,         43720.04 ,   26.91 ,         3115.8
India ,"""Rice Paddy""" ,2001 ,      31158 ,                         1083 ,         43720.04 ,   24.76 ,         3115.8
India ,"""Rice Paddy""" ,2001 ,      31158 ,                         1083 ,         43720.04 ,   26.9  ,         3115.8
India ,"""Rice Paddy""" ,2001 ,      31158 ,                         1083 ,         43720.04 ,   26.9  ,         3115.8
India ,"""Rice Paddy""" ,2001 ,      31158 ,                         1083 ,         43720.04 ,   25.92 ,         3115.8
India ,Sorghum          ,2001 ,       7715 ,                         1083 ,         43720.04 ,   25.76 ,          771.5
India ,Sorghum          ,2001 ,       7715 ,                         1083 ,         43720.04 ,   27.2  ,          771.5
India ,Sorghum          ,2001 ,       7715 ,                         1083 ,         43720.04 ,   26.02 ,          771.5
India ,Sorghum          ,2001 ,       7715 ,                         1083 ,         43720.04 ,   24.5  ,          771.5
India ,Sorghum          ,2001 ,       7715 ,                         1083 ,         43720.04 ,   25.53 ,          771.5
India ,Sorghum          ,2001 ,       7715 ,                         1083 ,         43720.04 ,   25.95 ,          771.5
India ,Sorghum          ,2001 ,       7715 ,                         1083 ,         43720.04 ,   25.86 ,          771.5
India ,Sorghum          ,2001 ,       7715 ,                         1083 ,         43720.04 ,   26.52 ,          771.5
India ,Sorghum          ,2001 ,       7715 ,                         1083 ,         43720.04 ,   27.56 ,          771.5
India ,Sorghum          ,2001 ,       7715 ,                         1083 ,         43720.04 ,   25.59 ,          771.5
India ,Sorghum          ,2001 ,       7715 ,                         1083 ,         43720.04 ,   26.02 ,          771.5
India ,Sorghum          ,2001 ,       7715 ,                         1083 ,         43720.04 ,   25.33 ,          771.5
India ,Sorghum          ,2001 ,       7715 ,                         1083 ,         43720.04 ,   24.5  ,          771.5
India ,Sorghum          ,2001 ,       7715 ,                         1083 ,         43720.04 ,   26.32 ,          771.5
India ,Sorghum          ,2001 ,       7715 ,                         1083 ,         43720.04 ,   25.86 ,          771.5
India ,Sorghum          ,2001 ,       7715 ,                         1083 ,         43720.04 ,   25.82 ,          771.5
India ,Sorghum          ,2001 ,       7715 ,                         1083 ,         43720.04 ,   25.34 ,          771.5
India ,Sorghum          ,2001 ,       7715 ,                         1083 ,         43720.04 ,   26.91 ,          771.5
India ,Sorghum          ,2001 ,       7715 ,                         1083 ,         43720.04 ,   24.76 ,          771.5
India ,Sorghum          ,2001 ,       7715 ,                         1083 ,         43720.04 ,   26.9  ,          771.5
India ,Sorghum          ,2001 ,       7715 ,                         1083 ,         43720.04 ,   26.9  ,          771.5
India ,Sorghum          ,2001 ,       7715 ,                         1083 ,         43720.04 ,   25.92 ,          771.5
India ,Soybeans         ,2001 ,       9400 ,                         1083 ,         43720.04 ,   25.76 ,          940.0
India ,Soybeans         ,2001 ,       9400 ,                         1083 ,         43720.04 ,   27.2  ,          940.0
India ,Soybeans         ,2001 ,       9400 ,                         1083 ,         43720.04 ,   26.02 ,          940.0
India ,Soybeans         ,2001 ,       9400 ,                         1083 ,         43720.04 ,   24.5  ,          940.0
India ,Soybeans         ,2001 ,       9400 ,                         1083 ,         43720.04 ,   25.53 ,          940.0
India ,Soybeans         ,2001 ,       9400 ,                         1083 ,         43720.04 ,   25.95 ,          940.0
India ,Soybeans         ,2001 ,       9400 ,                         1083 ,         43720.04 ,   25.86 ,          940.0
India ,Soybeans         ,2001 ,       9400 ,                         1083 ,         43720.04 ,   26.52 ,          940.0
India ,Soybeans         ,2001 ,       9400 ,                         1083 ,         43720.04 ,   27.56 ,          940.0
India ,Soybeans         ,2001 ,       9400 ,                         1083 ,         43720.04 ,   25.59 ,          940.0
India ,Soybeans         ,2001 ,       9400 ,                         1083 ,         43720.04 ,   26.02 ,          940.0
India ,Soybeans         ,2001 ,       9400 ,                         1083 ,         43720.04 ,   25.33 ,          940.0
India ,Soybeans         ,2001 ,       9400 ,                         1083 ,         43720.04 ,   24.5  ,          940.0
India ,Soybeans         ,2001 ,       9400 ,                         1083 ,         43720.04 ,   26.32 ,          940.0
India ,Soybeans         ,2001 ,       9400 ,                         1083 ,         43720.04 ,   25.86 ,          940.0
India ,Soybeans         ,2001 ,       9400 ,                         1083 ,         43720.04 ,   25.82 ,          940.0
India ,Soybeans         ,2001 ,       9400 ,                         1083 ,         43720.04 ,   25.34 ,          940.0
India ,Soybeans         ,2001 ,       9400 ,                         1083 ,         43720.04 ,   26.91 ,          940.0
India ,Soybeans         ,2001 ,       9400 ,                         1083 ,         43720.04 ,   24.76 ,          940.0
India ,Soybeans         ,2001 ,       9400 ,                         1083 ,         43720.04 ,   26.9  ,          940.0
India ,Soybeans         ,2001 ,       9400 ,                         1083 ,         43720.04 ,   26.9  ,          940.0
India ,Soybeans         ,2001 ,       9400 ,                         1083 ,         43720.04 ,   25.92 ,          940.0
India ,Sweet Potatoes   ,2001 ,      88368 ,                         1083 ,         43720.04 ,   25.76 ,         8836.8
India ,Sweet Potatoes   ,2001 ,      88368 ,                         1083 ,         43720.04 ,   27.2  ,         8836.8
India ,Sweet Potatoes   ,2001 ,      88368 ,                         1083 ,         43720.04 ,   26.02 ,         8836.8
India ,Sweet Potatoes   ,2001 ,      88368 ,                         1083 ,         43720.04 ,   24.5  ,         8836.8
India ,Sweet Potatoes   ,2001 ,      88368 ,                         1083 ,         43720.04 ,   25.53 ,         8836.8
India ,Sweet Potatoes   ,2001 ,      88368 ,                         1083 ,         43720.04 ,   25.95 ,         8836.8
India ,Sweet Potatoes   ,2001 ,      88368 ,                         1083 ,         43720.04 ,   25.86 ,         8836.8
India ,Sweet Potatoes   ,2001 ,      88368 ,                         1083 ,         43720.04 ,   26.52 ,         8836.8
India ,Sweet Potatoes   ,2001 ,      88368 ,                         1083 ,         43720.04 ,   27.56 ,         8836.8
India ,Sweet Potatoes   ,2001 ,      88368 ,                         1083 ,         43720.04 ,   25.59 ,         8836.8
India ,Sweet Potatoes   ,2001 ,      88368 ,                         1083 ,         43720.04 ,   26.02 ,         8836.8
India ,Sweet Potatoes   ,2001 ,      88368 ,                         1083 ,         43720.04 ,   25.33 ,         8836.8
India ,Sweet Potatoes   ,2001 ,      88368 ,                         1083 ,         43720.04 ,   24.5  ,         8836.8
India ,Sweet Potatoes   ,2001 ,      88368 ,                         1083 ,         43720.04 ,   26.32 ,         8836.8
India ,Sweet Potatoes   ,2001 ,      88368 ,                         1083 ,         43720.04 ,   25.86 ,         8836.8
India ,Sweet Potatoes   ,2001 ,      88368 ,                         1083 ,         43720.04 ,   25.82 ,         8836.8
India ,Sweet Potatoes   ,2001 ,      88368 ,                         1083 ,         43720.04 ,   25.34 ,         8836.8
India ,Sweet Potatoes   ,2001 ,      88368 ,                         1083 ,         43720.04 ,   26.91 ,         8836.8
India ,Sweet Potatoes   ,2001 ,      88368 ,                         1083 ,         43720.04 ,   24.76 ,         8836.8
India ,Sweet Potatoes   ,2001 ,      88368 ,                         1083 ,         43720.04 ,   26.9  ,         8836.8
India ,Sweet Potatoes   ,2001 ,      88368 ,                         1083 ,         43720.04 ,   26.9  ,         8836.8
India ,Sweet Potatoes   ,2001 ,      88368 ,                         1083 ,         43720.04 ,   25.92 ,         8836.8
India ,Wheat            ,2001 ,      27081 ,                         1083 ,         43720.04 ,   25.76 ,         2708.1
India ,Wheat            ,2001 ,      27081 ,                         1083 ,         43720.04 ,   27.2  ,         2708.1
India ,Wheat            ,2001 ,      27081 ,                         1083 ,         43720.04 ,   26.02 ,         2708.1
India ,Wheat            ,2001 ,      27081 ,                         1083 ,         43720.04 ,   24.5  ,         2708.1
India ,Wheat            ,2001 ,      27081 ,                         1083 ,         43720.04 ,   25.53 ,         2708.1
India ,Wheat            ,2001 ,      27081 ,                         1083 ,         43720.04 ,   25.95 ,         2708.1
India ,Wheat            ,2001 ,      27081 ,                         1083 ,         43720.04 ,   25.86 ,         2708.1
India ,Wheat            ,2001 ,      27081 ,                         1083 ,         43720.04 ,   26.52 ,         2708.1
India ,Wheat            ,2001 ,      27081 ,                         1083 ,         43720.04 ,   27.56 ,         2708.1
India ,Wheat            ,2001 ,      27081 ,                         1083 ,         43720.04 ,   25.59 ,         2708.1
India ,Wheat            ,2001 ,      27081 ,                         1083 ,         43720.04 ,   26.02 ,         2708.1
India ,Wheat            ,2001 ,      27081 ,                         1083 ,         43720.04 ,   25.33 ,         2708.1
India ,Wheat            ,2001 ,      27081 ,                         1083 ,         43720.04 ,   24.5  ,         2708.1
India ,Wheat            ,2001 ,      27081 ,                         1083 ,         43720.04 ,   26.32 ,         2708.1
India ,Wheat            ,2001 ,      27081 ,                         1083 ,         43720.04 ,   25.86 ,         2708.1
India ,Wheat            ,2001 ,      27081 ,                         1083 ,         43720.04 ,   25.82 ,         2708.1
India ,Wheat            ,2001 ,      27081 ,                         1083 ,         43720.04 ,   25.34 ,         2708.1
India ,Wheat            ,2001 ,      27081 ,                         1083 ,         43720.04 ,   26.91 ,         2708.1
India ,Wheat            ,2001 ,      27081 ,                         1083 ,         43720.04 ,   24.76 ,         2708.1
India ,Wheat            ,2001 ,      27081 ,                         1083 ,         43720.04 ,   26.9  ,         2708.1
India ,Wheat            ,2001 ,      27081 ,                         1083 ,         43720.04 ,   26.9  ,         2708.1
India ,Wheat            ,2001 ,      27081 ,                         1083 ,         43720.04 ,   25.92 ,         2708.1
India ,Cassava          ,2002 ,     272746 ,                         1083 ,         42482.56 ,   26.66 ,        27274.6
India ,Cassava          ,2002 ,     272746 ,                         1083 ,         42482.56 ,   27.72 ,        27274.6
India ,Cassava          ,2002 ,     272746 ,                         1083 ,         42482.56 ,   26.79 ,        27274.6
India ,Cassava          ,2002 ,     272746 ,                         1083 ,         42482.56 ,   24.91 ,        27274.6
India ,Cassava          ,2002 ,     272746 ,                         1083 ,         42482.56 ,   25.76 ,        27274.6
India ,Cassava          ,2002 ,     272746 ,                         1083 ,         42482.56 ,   26.55 ,        27274.6
India ,Cassava          ,2002 ,     272746 ,                         1083 ,         42482.56 ,   26.63 ,        27274.6
India ,Cassava          ,2002 ,     272746 ,                         1083 ,         42482.56 ,   26.7  ,        27274.6
India ,Cassava          ,2002 ,     272746 ,                         1083 ,         42482.56 ,   27.67 ,        27274.6
India ,Cassava          ,2002 ,     272746 ,                         1083 ,         42482.56 ,   26.15 ,        27274.6
India ,Cassava          ,2002 ,     272746 ,                         1083 ,         42482.56 ,   27.03 ,        27274.6
India ,Cassava          ,2002 ,     272746 ,                         1083 ,         42482.56 ,   26.12 ,        27274.6
India ,Cassava          ,2002 ,     272746 ,                         1083 ,         42482.56 ,   24.91 ,        27274.6
India ,Cassava          ,2002 ,     272746 ,                         1083 ,         42482.56 ,   26.75 ,        27274.6
India ,Cassava          ,2002 ,     272746 ,                         1083 ,         42482.56 ,   26.63 ,        27274.6
India ,Cassava          ,2002 ,     272746 ,                         1083 ,         42482.56 ,   26.06 ,        27274.6
India ,Cassava          ,2002 ,     272746 ,                         1083 ,         42482.56 ,   25.58 ,        27274.6
India ,Cassava          ,2002 ,     272746 ,                         1083 ,         42482.56 ,   27.15 ,        27274.6
India ,Cassava          ,2002 ,     272746 ,                         1083 ,         42482.56 ,   25.07 ,        27274.6
India ,Cassava          ,2002 ,     272746 ,                         1083 ,         42482.56 ,   27.35 ,        27274.6
India ,Cassava          ,2002 ,     272746 ,                         1083 ,         42482.56 ,   27.35 ,        27274.6
India ,Cassava          ,2002 ,     272746 ,                         1083 ,         42482.56 ,   26.49 ,        27274.6
India ,Maize            ,2002 ,      16807 ,                         1083 ,         42482.56 ,   26.66 ,         1680.7
India ,Maize            ,2002 ,      16807 ,                         1083 ,         42482.56 ,   27.72 ,         1680.7
India ,Maize            ,2002 ,      16807 ,                         1083 ,         42482.56 ,   26.79 ,         1680.7
India ,Maize            ,2002 ,      16807 ,                         1083 ,         42482.56 ,   24.91 ,         1680.7
India ,Maize            ,2002 ,      16807 ,                         1083 ,         42482.56 ,   25.76 ,         1680.7
