Area,Item,Year,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,yield_kg_ha,heat_stress_degreedays,drought_intensity,ndvi,ndvi_adjusted,soil_ph,soil_nitrogen,soil_organic_carbon,msp_trend,temp_rainfall_interaction,rainfall_deviation,rainfall_squared,temp_squared,pesticide_per_rainfall,year_normalized
India ,Maize            ,2001,1083,43720.04,27.2,1999.6,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,29457.6,0.0,1172889,739.8399999999999,40.33214022140221,0.4782608695652174
India ,Maize            ,2001,1083,43720.04,26.02,1999.6,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,28179.66,0.0,1172889,677.0404,40.33214022140221,0.4782608695652174
India ,Maize            ,2001,1083,43720.04,24.5,1999.6,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,26533.5,0.0,1172889,600.25,40.33214022140221,0.4782608695652174
India ,Maize            ,2001,1083,43720.04,25.53,1999.6,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,27648.99,0.0,1172889,651.7809000000001,40.33214022140221,0.4782608695652174
India ,Maize            ,2001,1083,43720.04,25.95,1999.6,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,28103.85,0.0,1172889,673.4024999999999,40.33214022140221,0.4782608695652174
India ,Maize            ,2001,1083,43720.04,25.86,1999.6,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,28006.38,0.0,1172889,668.7396,40.33214022140221,0.4782608695652174
India ,Maize            ,2001,1083,43720.04,26.52,1999.6,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,28721.16,0.0,1172889,703.3104,40.33214022140221,0.4782608695652174
India ,Maize            ,2001,1083,43720.04,27.56,1999.6,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,29847.48,0.0,1172889,759.5536,40.33214022140221,0.4782608695652174
India ,Maize            ,2001,1083,43720.04,25.59,1999.6,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,27713.97,0.0,1172889,654.8481,40.33214022140221,0.4782608695652174
India ,Maize            ,2001,1083,43720.04,26.02,1999.6,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,28179.66,0.0,1172889,677.0404,40.33214022140221,0.4782608695652174
India ,Maize            ,2001,1083,43720.04,25.33,1999.6,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,27432.39,0.0,1172889,641.6089,40.33214022140221,0.4782608695652174
India ,Maize            ,2001,1083,43720.04,24.5,1999.6,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,26533.5,0.0,1172889,600.25,40.33214022140221,0.4782608695652174
India ,Maize            ,2001,1083,43720.04,26.32,1999.6,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,28504.56,0.0,1172889,692.7424,40.33214022140221,0.4782608695652174
India ,Maize            ,2001,1083,43720.04,25.86,1999.6,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,28006.38,0.0,1172889,668.7396,40.33214022140221,0.4782608695652174
India ,Maize            ,2001,1083,43720.04,25.82,1999.6,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,27963.06,0.0,1172889,666.6724,40.33214022140221,0.4782608695652174
India ,Maize            ,2001,1083,43720.04,25.34,1999.6,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,27443.22,0.0,1172889,642.1156,40.33214022140221,0.4782608695652174
India ,Maize            ,2001,1083,43720.04,26.91,1999.6,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,29143.53,0.0,1172889,724.1481,40.33214022140221,0.4782608695652174
India ,Maize            ,2001,1083,43720.04,24.76,1999.6,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,26815.08,0.0,1172889,613.0576000000001,40.33214022140221,0.4782608695652174
India ,Maize            ,2001,1083,43720.04,26.9,1999.6,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,29132.699999999997,0.0,1172889,723.6099999999999,40.33214022140221,0.4782608695652174
India ,Maize            ,2001,1083,43720.04,26.9,1999.6,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,29132.699999999997,0.0,1172889,723.6099999999999,40.33214022140221,0.4782608695652174
India ,Maize            ,2001,1083,43720.04,25.92,1999.6,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,28071.36,0.0,1172889,671.8464000000001,40.33214022140221,0.4782608695652174
India ,Potatoes         ,2001,1083,43720.04,25.76,18362.7,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,27898.08,0.0,1172889,663.5776000000001,40.33214022140221,0.4782608695652174
India ,Potatoes         ,2001,1083,43720.04,27.2,18362.7,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,29457.6,0.0,1172889,739.8399999999999,40.33214022140221,0.4782608695652174
India ,Potatoes         ,2001,1083,43720.04,26.02,18362.7,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,28179.66,0.0,1172889,677.0404,40.33214022140221,0.4782608695652174
India ,Potatoes         ,2001,1083,43720.04,24.5,18362.7,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,26533.5,0.0,1172889,600.25,40.33214022140221,0.4782608695652174
India ,Potatoes         ,2001,1083,43720.04,25.53,18362.7,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,27648.99,0.0,1172889,651.7809000000001,40.33214022140221,0.4782608695652174
India ,Potatoes         ,2001,1083,43720.04,25.95,18362.7,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,28103.85,0.0,1172889,673.4024999999999,40.33214022140221,0.4782608695652174
India ,Potatoes         ,2001,1083,43720.04,25.86,18362.7,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,28006.38,0.0,1172889,668.7396,40.33214022140221,0.4782608695652174
India ,Potatoes         ,2001,1083,43720.04,26.52,18362.7,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,28721.16,0.0,1172889,703.3104,40.33214022140221,0.4782608695652174
India ,Potatoes         ,2001,1083,43720.04,27.56,18362.7,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,29847.48,0.0,1172889,759.5536,40.33214022140221,0.4782608695652174
India ,Potatoes         ,2001,1083,43720.04,25.59,18362.7,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,27713.97,0.0,1172889,654.8481,40.33214022140221,0.4782608695652174
India ,Potatoes         ,2001,1083,43720.04,26.02,18362.7,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,28179.66,0.0,1172889,677.0404,40.33214022140221,0.4782608695652174
India ,Potatoes         ,2001,1083,43720.04,25.33,18362.7,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,27432.39,0.0,1172889,641.6089,40.33214022140221,0.4782608695652174
India ,Potatoes         ,2001,1083,43720.04,24.5,18362.7,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,26533.5,0.0,1172889,600.25,40.33214022140221,0.4782608695652174
India ,Potatoes         ,2001,1083,43720.04,26.32,18362.7,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,28504.56,0.0,1172889,692.7424,40.33214022140221,0.4782608695652174
India ,Potatoes         ,2001,1083,43720.04,25.86,18362.7,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,28006.38,0.0,1172889,668.7396,40.33214022140221,0.4782608695652174
India ,Potatoes         ,2001,1083,43720.04,25.82,18362.7,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,27963.06,0.0,1172889,666.6724,40.33214022140221,0.4782608695652174
India ,Potatoes         ,2001,1083,43720.04,25.34,18362.7,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,27443.22,0.0,1172889,642.1156,40.33214022140221,0.4782608695652174
India ,Potatoes         ,2001,1083,43720.04,26.91,18362.7,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,29143.53,0.0,1172889,724.1481,40.33214022140221,0.4782608695652174
India ,Potatoes         ,2001,1083,43720.04,24.76,18362.7,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,26815.08,0.0,1172889,613.0576000000001,40.33214022140221,0.4782608695652174
India ,Potatoes         ,2001,1083,43720.04,26.9,18362.7,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,29132.699999999997,0.0,1172889,723.6099999999999,40.33214022140221,0.4782608695652174
India ,Potatoes         ,2001,1083,43720.04,26.9,18362.7,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,29132.699999999997,0.0,1172889,723.6099999999999,40.33214022140221,0.4782608695652174
India ,Potatoes         ,2001,1083,43720.04,25.92,18362.7,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,28071.36,0.0,1172889,671.8464000000001,40.33214022140221,0.4782608695652174
India ,"""Rice Paddy"" ",2001,1083,43720.04,25.76,3115.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,27898.08,0.0,1172889,663.5776000000001,40.33214022140221,0.4782608695652174
India ,"""Rice Paddy"" ",2001,1083,43720.04,27.2,3115.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,29457.6,0.0,1172889,739.8399999999999,40.33214022140221,0.4782608695652174
India ,"""Rice Paddy"" ",2001,1083,43720.04,26.02,3115.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,28179.66,0.0,1172889,677.0404,40.33214022140221,0.4782608695652174
India ,"""Rice Paddy"" ",2001,1083,43720.04,24.5,3115.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,26533.5,0.0,1172889,600.25,40.33214022140221,0.4782608695652174
India ,"""Rice Paddy"" ",2001,1083,43720.04,25.53,3115.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,27648.99,0.0,1172889,651.7809000000001,40.33214022140221,0.4782608695652174
India ,"""Rice Paddy"" ",2001,1083,43720.04,25.95,3115.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,28103.85,0.0,1172889,673.4024999999999,40.33214022140221,0.4782608695652174
India ,"""Rice Paddy"" ",2001,1083,43720.04,25.86,3115.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,28006.38,0.0,1172889,668.7396,40.33214022140221,0.4782608695652174
India ,"""Rice Paddy"" ",2001,1083,43720.04,26.52,3115.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,28721.16,0.0,1172889,703.3104,40.33214022140221,0.4782608695652174
India ,"""Rice Paddy"" ",2001,1083,43720.04,27.56,3115.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,29847.48,0.0,1172889,759.5536,40.33214022140221,0.4782608695652174
India ,"""Rice Paddy"" ",2001,1083,43720.04,25.59,3115.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,27713.97,0.0,1172889,654.8481,40.33214022140221,0.4782608695652174
India ,"""Rice Paddy"" ",2001,1083,43720.04,26.02,3115.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,28179.66,0.0,1172889,677.0404,40.33214022140221,0.4782608695652174
India ,"""Rice Paddy"" ",2001,1083,43720.04,25.33,3115.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,27432.39,0.0,1172889,641.6089,40.33214022140221,0.4782608695652174
India ,"""Rice Paddy"" ",2001,1083,43720.04,24.5,3115.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,26533.5,0.0,1172889,600.25,40.33214022140221,0.4782608695652174
India ,"""Rice Paddy"" ",2001,1083,43720.04,26.32,3115.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,28504.56,0.0,1172889,692.7424,40.33214022140221,0.4782608695652174
India ,"""Rice Paddy"" ",2001,1083,43720.04,25.86,3115.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,28006.38,0.0,1172889,668.7396,40.33214022140221,0.4782608695652174
India ,"""Rice Paddy"" ",2001,1083,43720.04,25.82,3115.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,27963.06,0.0,1172889,666.6724,40.33214022140221,0.4782608695652174
India ,"""Rice Paddy"" ",2001,1083,43720.04,25.34,3115.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,27443.22,0.0,1172889,642.1156,40.33214022140221,0.4782608695652174
India ,"""Rice Paddy"" ",2001,1083,43720.04,26.91,3115.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,29143.53,0.0,1172889,724.1481,40.33214022140221,0.4782608695652174
India ,"""Rice Paddy"" ",2001,1083,43720.04,24.76,3115.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,26815.08,0.0,1172889,613.0576000000001,40.33214022140221,0.4782608695652174
India ,"""Rice Paddy"" ",2001,1083,43720.04,26.9,3115.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,29132.699999999997,0.0,1172889,723.6099999999999,40.33214022140221,0.4782608695652174
India ,"""Rice Paddy"" ",2001,1083,43720.04,26.9,3115.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,29132.699999999997,0.0,1172889,723.6099999999999,40.33214022140221,0.4782608695652174
India ,"""Rice Paddy"" ",2001,1083,43720.04,25.92,3115.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,28071.36,0.0,1172889,671.8464000000001,40.33214022140221,0.4782608695652174
India ,Sorghum          ,2001,1083,43720.04,25.76,771.5,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,27898.08,0.0,1172889,663.5776000000001,40.33214022140221,0.4782608695652174
India ,Sorghum          ,2001,1083,43720.04,27.2,771.5,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,29457.6,0.0,1172889,739.8399999999999,40.33214022140221,0.4782608695652174
India ,Sorghum          ,2001,1083,43720.04,26.02,771.5,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,28179.66,0.0,1172889,677.0404,40.33214022140221,0.4782608695652174
India ,Sorghum          ,2001,1083,43720.04,24.5,771.5,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,26533.5,0.0,1172889,600.25,40.33214022140221,0.4782608695652174
India ,Sorghum          ,2001,1083,43720.04,25.53,771.5,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,27648.99,0.0,1172889,651.7809000000001,40.33214022140221,0.4782608695652174
India ,Sorghum          ,2001,1083,43720.04,25.95,771.5,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,28103.85,0.0,1172889,673.4024999999999,40.33214022140221,0.4782608695652174
India ,Sorghum          ,2001,1083,43720.04,25.86,771.5,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,28006.38,0.0,1172889,668.7396,40.33214022140221,0.4782608695652174
India ,Sorghum          ,2001,1083,43720.04,26.52,771.5,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,28721.16,0.0,1172889,703.3104,40.33214022140221,0.4782608695652174
India ,Sorghum          ,2001,1083,43720.04,27.56,771.5,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,29847.48,0.0,1172889,759.5536,40.33214022140221,0.4782608695652174
India ,Sorghum          ,2001,1083,43720.04,25.59,771.5,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,27713.97,0.0,1172889,654.8481,40.33214022140221,0.4782608695652174
India ,Sorghum          ,2001,1083,43720.04,26.02,771.5,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,28179.66,0.0,1172889,677.0404,40.33214022140221,0.4782608695652174
India ,Sorghum          ,2001,1083,43720.04,25.33,771.5,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,27432.39,0.0,1172889,641.6089,40.33214022140221,0.4782608695652174
India ,Sorghum          ,2001,1083,43720.04,24.5,771.5,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,26533.5,0.0,1172889,600.25,40.33214022140221,0.4782608695652174
India ,Sorghum          ,2001,1083,43720.04,26.32,771.5,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,28504.56,0.0,1172889,692.7424,40.33214022140221,0.4782608695652174
India ,Sorghum          ,2001,1083,43720.04,25.86,771.5,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,28006.38,0.0,1172889,668.7396,40.33214022140221,0.4782608695652174
India ,Sorghum          ,2001,1083,43720.04,25.82,771.5,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,27963.06,0.0,1172889,666.6724,40.33214022140221,0.4782608695652174
India ,Sorghum          ,2001,1083,43720.04,25.34,771.5,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,27443.22,0.0,1172889,642.1156,40.33214022140221,0.4782608695652174
India ,Sorghum          ,2001,1083,43720.04,26.91,771.5,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,29143.53,0.0,1172889,724.1481,40.33214022140221,0.4782608695652174
India ,Sorghum          ,2001,1083,43720.04,24.76,771.5,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,26815.08,0.0,1172889,613.0576000000001,40.33214022140221,0.4782608695652174
India ,Sorghum          ,2001,1083,43720.04,26.9,771.5,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,29132.699999999997,0.0,1172889,723.6099999999999,40.33214022140221,0.4782608695652174
India ,Sorghum          ,2001,1083,43720.04,26.9,771.5,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,29132.699999999997,0.0,1172889,723.6099999999999,40.33214022140221,0.4782608695652174
India ,Sorghum          ,2001,1083,43720.04,25.92,771.5,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,28071.36,0.0,1172889,671.8464000000001,40.33214022140221,0.4782608695652174
India ,Soybeans         ,2001,1083,43720.04,25.76,940.0,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,27898.08,0.0,1172889,663.5776000000001,40.33214022140221,0.4782608695652174
India ,Soybeans         ,2001,1083,43720.04,27.2,940.0,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,29457.6,0.0,1172889,739.8399999999999,40.33214022140221,0.4782608695652174
India ,Soybeans         ,2001,1083,43720.04,26.02,940.0,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,28179.66,0.0,1172889,677.0404,40.33214022140221,0.4782608695652174
India ,Soybeans         ,2001,1083,43720.04,24.5,940.0,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,26533.5,0.0,1172889,600.25,40.33214022140221,0.4782608695652174
India ,Soybeans         ,2001,1083,43720.04,25.53,940.0,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,27648.99,0.0,1172889,651.7809000000001,40.33214022140221,0.4782608695652174
India ,Soybeans         ,2001,1083,43720.04,25.95,940.0,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,28103.85,0.0,1172889,673.4024999999999,40.33214022140221,0.4782608695652174
India ,Soybeans         ,2001,1083,43720.04,25.86,940.0,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,28006.38,0.0,1172889,668.7396,40.33214022140221,0.4782608695652174
India ,Soybeans         ,2001,1083,43720.04,26.52,940.0,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,28721.16,0.0,1172889,703.3104,40.33214022140221,0.4782608695652174
India ,Soybeans         ,2001,1083,43720.04,27.56,940.0,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,29847.48,0.0,1172889,759.5536,40.33214022140221,0.4782608695652174
India ,Soybeans         ,2001,1083,43720.04,25.59,940.0,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,27713.97,0.0,1172889,654.8481,40.33214022140221,0.4782608695652174
India ,Soybeans         ,2001,1083,43720.04,26.02,940.0,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,28179.66,0.0,1172889,677.0404,40.33214022140221,0.4782608695652174
India ,Soybeans         ,2001,1083,43720.04,25.33,940.0,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,27432.39,0.0,1172889,641.6089,40.33214022140221,0.4782608695652174
India ,Soybeans         ,2001,1083,43720.04,24.5,940.0,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,26533.5,0.0,1172889,600.25,40.33214022140221,0.4782608695652174
India ,Soybeans         ,2001,1083,43720.04,26.32,940.0,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,28504.56,0.0,1172889,692.7424,40.33214022140221,0.4782608695652174
India ,Soybeans         ,2001,1083,43720.04,25.86,940.0,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,28006.38,0.0,1172889,668.7396,40.33214022140221,0.4782608695652174
India ,Soybeans         ,2001,1083,43720.04,25.82,940.0,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,27963.06,0.0,1172889,666.6724,40.33214022140221,0.4782608695652174
India ,Soybeans         ,2001,1083,43720.04,25.34,940.0,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,27443.22,0.0,1172889,642.1156,40.33214022140221,0.4782608695652174
India ,Soybeans         ,2001,1083,43720.04,26.91,940.0,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,29143.53,0.0,1172889,724.1481,40.33214022140221,0.4782608695652174
India ,Soybeans         ,2001,1083,43720.04,24.76,940.0,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,26815.08,0.0,1172889,613.0576000000001,40.33214022140221,0.4782608695652174
India ,Soybeans         ,2001,1083,43720.04,26.9,940.0,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,29132.699999999997,0.0,1172889,723.6099999999999,40.33214022140221,0.4782608695652174
India ,Soybeans         ,2001,1083,43720.04,26.9,940.0,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,29132.699999999997,0.0,1172889,723.6099999999999,40.33214022140221,0.4782608695652174
India ,Soybeans         ,2001,1083,43720.04,25.92,940.0,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,28071.36,0.0,1172889,671.8464000000001,40.33214022140221,0.4782608695652174
India ,Sweet Potatoes   ,2001,1083,43720.04,25.76,8836.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,27898.08,0.0,1172889,663.5776000000001,40.33214022140221,0.4782608695652174
India ,Sweet Potatoes   ,2001,1083,43720.04,27.2,8836.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,29457.6,0.0,1172889,739.8399999999999,40.33214022140221,0.4782608695652174
India ,Sweet Potatoes   ,2001,1083,43720.04,26.02,8836.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,28179.66,0.0,1172889,677.0404,40.33214022140221,0.4782608695652174
India ,Sweet Potatoes   ,2001,1083,43720.04,24.5,8836.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,26533.5,0.0,1172889,600.25,40.33214022140221,0.4782608695652174
India ,Sweet Potatoes   ,2001,1083,43720.04,25.53,8836.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,27648.99,0.0,1172889,651.7809000000001,40.33214022140221,0.4782608695652174
India ,Sweet Potatoes   ,2001,1083,43720.04,25.95,8836.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,28103.85,0.0,1172889,673.4024999999999,40.33214022140221,0.4782608695652174
India ,Sweet Potatoes   ,2001,1083,43720.04,25.86,8836.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,28006.38,0.0,1172889,668.7396,40.33214022140221,0.4782608695652174
India ,Sweet Potatoes   ,2001,1083,43720.04,26.52,8836.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,28721.16,0.0,1172889,703.3104,40.33214022140221,0.4782608695652174
India ,Sweet Potatoes   ,2001,1083,43720.04,27.56,8836.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,29847.48,0.0,1172889,759.5536,40.33214022140221,0.4782608695652174
India ,Sweet Potatoes   ,2001,1083,43720.04,25.59,8836.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,27713.97,0.0,1172889,654.8481,40.33214022140221,0.4782608695652174
India ,Sweet Potatoes   ,2001,1083,43720.04,26.02,8836.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,28179.66,0.0,1172889,677.0404,40.33214022140221,0.4782608695652174
India ,Sweet Potatoes   ,2001,1083,43720.04,25.33,8836.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,27432.39,0.0,1172889,641.6089,40.33214022140221,0.4782608695652174
India ,Sweet Potatoes   ,2001,1083,43720.04,24.5,8836.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,26533.5,0.0,1172889,600.25,40.33214022140221,0.4782608695652174
India ,Sweet Potatoes   ,2001,1083,43720.04,26.32,8836.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,28504.56,0.0,1172889,692.7424,40.33214022140221,0.4782608695652174
India ,Sweet Potatoes   ,2001,1083,43720.04,25.86,8836.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,28006.38,0.0,1172889,668.7396,40.33214022140221,0.4782608695652174
India ,Sweet Potatoes   ,2001,1083,43720.04,25.82,8836.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,27963.06,0.0,1172889,666.6724,40.33214022140221,0.4782608695652174
India ,Sweet Potatoes   ,2001,1083,43720.04,25.34,8836.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,27443.22,0.0,1172889,642.1156,40.33214022140221,0.4782608695652174
India ,Sweet Potatoes   ,2001,1083,43720.04,26.91,8836.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,29143.53,0.0,1172889,724.1481,40.33214022140221,0.4782608695652174
India ,Sweet Potatoes   ,2001,1083,43720.04,24.76,8836.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,26815.08,0.0,1172889,613.0576000000001,40.33214022140221,0.4782608695652174
India ,Sweet Potatoes   ,2001,1083,43720.04,26.9,8836.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,29132.699999999997,0.0,1172889,723.6099999999999,40.33214022140221,0.4782608695652174
India ,Sweet Potatoes   ,2001,1083,43720.04,26.9,8836.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,29132.699999999997,0.0,1172889,723.6099999999999,40.33214022140221,0.4782608695652174
India ,Sweet Potatoes   ,2001,1083,43720.04,25.92,8836.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,28071.36,0.0,1172889,671.8464000000001,40.33214022140221,0.4782608695652174
India ,Wheat            ,2001,1083,43720.04,25.76,2708.1,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,27898.08,0.0,1172889,663.5776000000001,40.33214022140221,0.4782608695652174
India ,Wheat            ,2001,1083,43720.04,27.2,2708.1,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,29457.6,0.0,1172889,739.8399999999999,40.33214022140221,0.4782608695652174
India ,Wheat            ,2001,1083,43720.04,26.02,2708.1,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,28179.66,0.0,1172889,677.0404,40.33214022140221,0.4782608695652174
India ,Wheat            ,2001,1083,43720.04,24.5,2708.1,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,26533.5,0.0,1172889,600.25,40.33214022140221,0.4782608695652174
India ,Wheat            ,2001,1083,43720.04,25.53,2708.1,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,27648.99,0.0,1172889,651.7809000000001,40.33214022140221,0.4782608695652174
India ,Wheat            ,2001,1083,43720.04,25.95,2708.1,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,28103.85,0.0,1172889,673.4024999999999,40.33214022140221,0.4782608695652174
India ,Wheat            ,2001,1083,43720.04,25.86,2708.1,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,28006.38,0.0,1172889,668.7396,40.33214022140221,0.4782608695652174
India ,Wheat            ,2001,1083,43720.04,26.52,2708.1,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,28721.16,0.0,1172889,703.3104,40.33214022140221,0.4782608695652174
India ,Wheat            ,2001,1083,43720.04,27.56,2708.1,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,29847.48,0.0,1172889,759.5536,40.33214022140221,0.4782608695652174
India ,Wheat            ,2001,1083,43720.04,25.59,2708.1,0.0,0.0,0.65,1.0,6.5,150,12.5,1.33,27713.97,0.0,1172889,654.8481,40.33214022140221,0.4782608695652174
