Unnamed: 0, Area , Item          , Year, hg/ha_yield, average_rain_fall_mm_per_year, pesticides_tonnes, avg_temp, kg_per_ha_yield
     12295, India, Maize         , 2000,       18216,                        1083.0,          44957.52,    25.35,          1821.6
     12296, India, Maize         , 2000,       18216,                        1083.0,          44957.52,    24.57,          1821.6
     12297, India, Maize         , 2000,       18216,                        1083.0,          44957.52,    26.18,          1821.6
     12298, India, Maize         , 2000,       18216,                        1083.0,          44957.52,    26.05,          1821.6
     12299, India, Maize         , 2000,       18216,                        1083.0,          44957.52,    25.58,          1821.6
     12300, India, Maize         , 2000,       18216,                        1083.0,          44957.52,    25.11,          1821.6
     12301, India, Maize         , 2000,       18216,                        1083.0,          44957.52,    27.08,          1821.6
     12302, India, Maize         , 2000,       18216,                        1083.0,          44957.52,    24.69,          1821.6
     12303, India, Maize         , 2000,       18216,                        1083.0,          44957.52,    27.03,          1821.6
     12304, India, Maize         , 2000,       18216,                        1083.0,          44957.52,    27.03,          1821.6
     12305, India, Maize         , 2000,       18216,                        1083.0,          44957.52,    25.93,          1821.6
     12306, India, Potatoes      , 2000,      186443,                        1083.0,          44957.52,    25.98,         18644.3
     12307, India, Potatoes      , 2000,      186443,                        1083.0,          44957.52,    27.44,         18644.3
     12308, India, Potatoes      , 2000,      186443,                        1083.0,          44957.52,    26.13,         18644.3
     12309, India, Potatoes      , 2000,      186443,                        1083.0,          44957.52,    24.57,         18644.3
     12310, India, Potatoes      , 2000,      186443,                        1083.0,          44957.52,    25.34,         18644.3
     12311, India, Potatoes      , 2000,      186443,                        1083.0,          44957.52,    25.93,         18644.3
     12312, India, Potatoes      , 2000,      186443,                        1083.0,          44957.52,    26.05,         18644.3
     12313, India, Potatoes      , 2000,      186443,                        1083.0,          44957.52,    26.49,         18644.3
     12314, India, Potatoes      , 2000,      186443,                        1083.0,          44957.52,    27.23,         18644.3
     12315, India, Potatoes      , 2000,      186443,                        1083.0,          44957.52,    25.62,         18644.3
     12316, India, Potatoes      , 2000,      186443,                        1083.0,          44957.52,    26.43,         18644.3
     12317, India, Potatoes      , 2000,      186443,                        1083.0,          44957.52,    25.35,         18644.3
     12318, India, Potatoes      , 2000,      186443,                        1083.0,          44957.52,    24.57,         18644.3
     12319, India, Potatoes      , 2000,      186443,                        1083.0,          44957.52,    26.18,         18644.3
     12320, India, Potatoes      , 2000,      186443,                        1083.0,          44957.52,    26.05,         18644.3
     12321, India, Potatoes      , 2000,      186443,                        1083.0,          44957.52,    25.58,         18644.3
     12322, India, Potatoes      , 2000,      186443,                        1083.0,          44957.52,    25.11,         18644.3
     12323, India, Potatoes      , 2000,      186443,                        1083.0,          44957.52,    27.08,         18644.3
     12324, India, Potatoes      , 2000,      186443,                        1083.0,          44957.52,    24.69,         18644.3
     12325, India, Potatoes      , 2000,      186443,                        1083.0,          44957.52,    27.03,         18644.3
     12326, India, Potatoes      , 2000,      186443,                        1083.0,          44957.52,    27.03,         18644.3
     12327, India, Potatoes      , 2000,      186443,                        1083.0,          44957.52,    25.93,         18644.3
     12328, India, "Rice, paddy" , 2000,       28508,                        1083.0,          44957.52,    25.98,          2850.8
     12329, India, "Rice, paddy" , 2000,       28508,                        1083.0,          44957.52,    27.44,          2850.8
     12330, India, "Rice, paddy" , 2000,       28508,                        1083.0,          44957.52,    26.13,          2850.8
     12331, India, "Rice, paddy" , 2000,       28508,                        1083.0,          44957.52,    24.57,          2850.8
     12332, India, "Rice, paddy" , 2000,       28508,                        1083.0,          44957.52,    25.34,          2850.8
     12333, India, "Rice, paddy" , 2000,       28508,                        1083.0,          44957.52,    25.93,          2850.8
     12334, India, "Rice, paddy" , 2000,       28508,                        1083.0,          44957.52,    26.05,          2850.8
     12335, India, "Rice, paddy" , 2000,       28508,                        1083.0,          44957.52,    26.49,          2850.8
     12336, India, "Rice, paddy" , 2000,       28508,                        1083.0,          44957.52,    27.23,          2850.8
     12337, India, "Rice, paddy" , 2000,       28508,                        1083.0,          44957.52,    25.62,          2850.8
     12338, India, "Rice, paddy" , 2000,       28508,                        1083.0,          44957.52,    26.43,          2850.8
     12339, India, "Rice, paddy" , 2000,       28508,                        1083.0,          44957.52,    25.35,          2850.8
     12340, India, "Rice, paddy" , 2000,       28508,                        1083.0,          44957.52,    24.57,          2850.8
     12341, India, "Rice, paddy" , 2000,       28508,                        1083.0,          44957.52,    26.18,          2850.8
     12342, India, "Rice, paddy" , 2000,       28508,                        1083.0,          44957.52,    26.05,          2850.8
     12343, India, "Rice, paddy" , 2000,       28508,                        1083.0,          44957.52,    25.58,          2850.8
     12344, India, "Rice, paddy" , 2000,       28508,                        1083.0,          44957.52,    25.11,          2850.8
     12345, India, "Rice, paddy" , 2000,       28508,                        1083.0,          44957.52,    27.08,          2850.8
     12346, India, "Rice, paddy" , 2000,       28508,                        1083.0,          44957.52,    24.69,          2850.8
     12347, India, "Rice, paddy" , 2000,       28508,                        1083.0,          44957.52,    27.03,          2850.8
     12348, India, "Rice, paddy" , 2000,       28508,                        1083.0,          44957.52,    27.03,          2850.8
     12349, India, "Rice, paddy" , 2000,       28508,                        1083.0,          44957.52,    25.93,          2850.8
     12350, India, Sorghum       , 2000,        7639,                        1083.0,          44957.52,    25.98,           763.9
     12351, India, Sorghum       , 2000,        7639,                        1083.0,          44957.52,    27.44,           763.9
     12352, India, Sorghum       , 2000,        7639,                        1083.0,          44957.52,    26.13,           763.9
     12353, India, Sorghum       , 2000,        7639,                        1083.0,          44957.52,    24.57,           763.9
     12354, India, Sorghum       , 2000,        7639,                        1083.0,          44957.52,    25.34,           763.9
     12355, India, Sorghum       , 2000,        7639,                        1083.0,          44957.52,    25.93,           763.9
     12356, India, Sorghum       , 2000,        7639,                        1083.0,          44957.52,    26.05,           763.9
     12357, India, Sorghum       , 2000,        7639,                        1083.0,          44957.52,    26.49,           763.9
     12358, India, Sorghum       , 2000,        7639,                        1083.0,          44957.52,    27.23,           763.9
     12359, India, Sorghum       , 2000,        7639,                        1083.0,          44957.52,    25.62,           763.9
     12360, India, Sorghum       , 2000,        7639,                        1083.0,          44957.52,    26.43,           763.9
     12361, India, Sorghum       , 2000,        7639,                        1083.0,          44957.52,    25.35,           763.9
     12362, India, Sorghum       , 2000,        7639,                        1083.0,          44957.52,    24.57,           763.9
     12363, India, Sorghum       , 2000,        7639,                        1083.0,          44957.52,    26.18,           763.9
     12364, India, Sorghum       , 2000,        7639,                        1083.0,          44957.52,    26.05,           763.9
     12365, India, Sorghum       , 2000,        7639,                        1083.0,          44957.52,    25.58,           763.9
     12366, India, Sorghum       , 2000,        7639,                        1083.0,          44957.52,    25.11,           763.9
     12367, India, Sorghum       , 2000,        7639,                        1083.0,          44957.52,    27.08,           763.9
     12368, India, Sorghum       , 2000,        7639,                        1083.0,          44957.52,    24.69,           763.9
     12369, India, Sorghum       , 2000,        7639,                        1083.0,          44957.52,    27.03,           763.9
     12370, India, Sorghum       , 2000,        7639,                        1083.0,          44957.52,    27.03,           763.9
     12371, India, Sorghum       , 2000,        7639,                        1083.0,          44957.52,    25.93,           763.9
     12372, India, Soybeans      , 2000,        8222,                        1083.0,          44957.52,    25.98,           822.2
     12373, India, Soybeans      , 2000,        8222,                        1083.0,          44957.52,    27.44,           822.2
     12374, India, Soybeans      , 2000,        8222,                        1083.0,          44957.52,    26.13,           822.2
     12375, India, Soybeans      , 2000,        8222,                        1083.0,          44957.52,    24.57,           822.2
     12376, India, Soybeans      , 2000,        8222,                        1083.0,          44957.52,    25.34,           822.2
     12377, India, Soybeans      , 2000,        8222,                        1083.0,          44957.52,    25.93,           822.2
     12378, India, Soybeans      , 2000,        8222,                        1083.0,          44957.52,    26.05,           822.2
     12379, India, Soybeans      , 2000,        8222,                        1083.0,          44957.52,    26.49,           822.2
     12380, India, Soybeans      , 2000,        8222,                        1083.0,          44957.52,    27.23,           822.2
     12381, India, Soybeans      , 2000,        8222,                        1083.0,          44957.52,    25.62,           822.2
     12382, India, Soybeans      , 2000,        8222,                        1083.0,          44957.52,    26.43,           822.2
     12383, India, Soybeans      , 2000,        8222,                        1083.0,          44957.52,    25.35,           822.2
     12384, India, Soybeans      , 2000,        8222,                        1083.0,          44957.52,    24.57,           822.2
     12385, India, Soybeans      , 2000,        8222,                        1083.0,          44957.52,    26.18,           822.2
     12386, India, Soybeans      , 2000,        8222,                        1083.0,          44957.52,    26.05,           822.2
     12387, India, Soybeans      , 2000,        8222,                        1083.0,          44957.52,    25.58,           822.2
     12388, India, Soybeans      , 2000,        8222,                        1083.0,          44957.52,    25.11,           822.2
     12389, India, Soybeans      , 2000,        8222,                        1083.0,          44957.52,    27.08,           822.2
     12390, India, Soybeans      , 2000,        8222,                        1083.0,          44957.52,    24.69,           822.2
     12391, India, Soybeans      , 2000,        8222,                        1083.0,          44957.52,    27.03,           822.2
     12392, India, Soybeans      , 2000,        8222,                        1083.0,          44957.52,    27.03,           822.2
     12393, India, Soybeans      , 2000,        8222,                        1083.0,          44957.52,    25.93,           822.2
     12394, India, Sweet potatoes, 2000,       97421,                        1083.0,          44957.52,    25.98,          9742.1
     12395, India, Sweet potatoes, 2000,       97421,                        1083.0,          44957.52,    27.44,          9742.1
     12396, India, Sweet potatoes, 2000,       97421,                        1083.0,          44957.52,    26.13,          9742.1
     12397, India, Sweet potatoes, 2000,       97421,                        1083.0,          44957.52,    24.57,          9742.1
     12398, India, Sweet potatoes, 2000,       97421,                        1083.0,          44957.52,    25.34,          9742.1
     12399, India, Sweet potatoes, 2000,       97421,                        1083.0,          44957.52,    25.93,          9742.1
     12400, India, Sweet potatoes, 2000,       97421,                        1083.0,          44957.52,    26.05,          9742.1
     12401, India, Sweet potatoes, 2000,       97421,                        1083.0,          44957.52,    26.49,          9742.1
     12402, India, Sweet potatoes, 2000,       97421,                        1083.0,          44957.52,    27.23,          9742.1
     12403, India, Sweet potatoes, 2000,       97421,                        1083.0,          44957.52,    25.62,          9742.1
     12404, India, Sweet potatoes, 2000,       97421,                        1083.0,          44957.52,    26.43,          9742.1
     12405, India, Sweet potatoes, 2000,       97421,                        1083.0,          44957.52,    25.35,          9742.1
     12406, India, Sweet potatoes, 2000,       97421,                        1083.0,          44957.52,    24.57,          9742.1
     12407, India, Sweet potatoes, 2000,       97421,                        1083.0,          44957.52,    26.18,          9742.1
     12408, India, Sweet potatoes, 2000,       97421,                        1083.0,          44957.52,    26.05,          9742.1
     12409, India, Sweet potatoes, 2000,       97421,                        1083.0,          44957.52,    25.58,          9742.1
     12410, India, Sweet potatoes, 2000,       97421,                        1083.0,          44957.52,    25.11,          9742.1
     12411, India, Sweet potatoes, 2000,       97421,                        1083.0,          44957.52,    27.08,          9742.1
     12412, India, Sweet potatoes, 2000,       97421,                        1083.0,          44957.52,    24.69,          9742.1
     12413, India, Sweet potatoes, 2000,       97421,                        1083.0,          44957.52,    27.03,          9742.1
     12414, India, Sweet potatoes, 2000,       97421,                        1083.0,          44957.52,    27.03,          9742.1
     12415, India, Sweet potatoes, 2000,       97421,                        1083.0,          44957.52,    25.93,          9742.1
     12416, India, Wheat         , 2000,       27785,                        1083.0,          44957.52,    25.98,          2778.5
     12417, India, Wheat         , 2000,       27785,                        1083.0,          44957.52,    27.44,          2778.5
     12418, India, Wheat         , 2000,       27785,                        1083.0,          44957.52,    26.13,          2778.5
     12419, India, Wheat         , 2000,       27785,                        1083.0,          44957.52,    24.57,          2778.5
     12420, India, Wheat         , 2000,       27785,                        1083.0,          44957.52,    25.34,          2778.5
     12421, India, Wheat         , 2000,       27785,                        1083.0,          44957.52,    25.93,          2778.5
     12422, India, Wheat         , 2000,       27785,                        1083.0,          44957.52,    26.05,          2778.5
     12423, India, Wheat         , 2000,       27785,                        1083.0,          44957.52,    26.49,          2778.5
     12424, India, Wheat         , 2000,       27785,                        1083.0,          44957.52,    27.23,          2778.5
     12425, India, Wheat         , 2000,       27785,                        1083.0,          44957.52,    25.62,          2778.5
     12426, India, Wheat         , 2000,       27785,                        1083.0,          44957.52,    26.43,          2778.5
     12427, India, Wheat         , 2000,       27785,                        1083.0,          44957.52,    25.35,          2778.5
     12428, India, Wheat         , 2000,       27785,                        1083.0,          44957.52,    24.57,          2778.5
     12429, India, Wheat         , 2000,       27785,                        1083.0,          44957.52,    26.18,          2778.5
     12430, India, Wheat         , 2000,       27785,                        1083.0,          44957.52,    26.05,          2778.5
     12431, India, Wheat         , 2000,       27785,                        1083.0,          44957.52,    25.58,          2778.5
     12432, India, Wheat         , 2000,       27785,                        1083.0,          44957.52,    25.11,          2778.5
     12433, India, Wheat         , 2000,       27785,                        1083.0,          44957.52,    27.08,          2778.5
     12434, India, Wheat         , 2000,       27785,                        1083.0,          44957.52,    24.69,          2778.5
     12435, India, Wheat         , 2000,       27785,                        1083.0,          44957.52,    27.03,          2778.5
     12436, India, Wheat         , 2000,       27785,                        1083.0,          44957.52,    27.03,          2778.5
     12437, India, Wheat         , 2000,       27785,                        1083.0,          44957.52,    25.93,          2778.5
     12438, India, Cassava       , 2001,      266998,                        1083.0,          43720.04,    25.76,         26699.8
     12439, India, Cassava       , 2001,      266998,                        1083.0,          43720.04,    27.2 ,         26699.8
     12440, India, Cassava       , 2001,      266998,                        1083.0,          43720.04,    26.02,         26699.8
     12441, India, Cassava       , 2001,      266998,                        1083.0,          43720.04,    24.5 ,         26699.8
     12442, India, Cassava       , 2001,      266998,                        1083.0,          43720.04,    25.53,         26699.8
     12443, India, Cassava       , 2001,      266998,                        1083.0,          43720.04,    25.95,         26699.8
     12444, India, Cassava       , 2001,      266998,                        1083.0,          43720.04,    25.86,         26699.8
     12445, India, Cassava       , 2001,      266998,                        1083.0,          43720.04,    26.52,         26699.8
     12446, India, Cassava       , 2001,      266998,                        1083.0,          43720.04,    27.56,         26699.8
     12447, India, Cassava       , 2001,      266998,                        1083.0,          43720.04,    25.59,         26699.8
     12448, India, Cassava       , 2001,      266998,                        1083.0,          43720.04,    26.02,         26699.8
     12449, India, Cassava       , 2001,      266998,                        1083.0,          43720.04,    25.33,         26699.8
     12450, India, Cassava       , 2001,      266998,                        1083.0,          43720.04,    24.5 ,         26699.8
     12451, India, Cassava       , 2001,      266998,                        1083.0,          43720.04,    26.32,         26699.8
     12452, India, Cassava       , 2001,      266998,                        1083.0,          43720.04,    25.86,         26699.8
     12453, India, Cassava       , 2001,      266998,                        1083.0,          43720.04,    25.82,         26699.8
     12454, India, Cassava       , 2001,      266998,                        1083.0,          43720.04,    25.34,         26699.8
     12455, India, Cassava       , 2001,      266998,                        1083.0,          43720.04,    26.91,         26699.8
     12456, India, Cassava       , 2001,      266998,                        1083.0,          43720.04,    24.76,         26699.8
     12457, India, Cassava       , 2001,      266998,                        1083.0,          43720.04,    26.9 ,         26699.8
     12458, India, Cassava       , 2001,      266998,                        1083.0,          43720.04,    26.9 ,         26699.8
     12459, India, Cassava       , 2001,      266998,                        1083.0,          43720.04,    25.92,         26699.8
     12460, India, Maize         , 2001,       19996,                        1083.0,          43720.04,    25.76,          1999.6
     12461, India, Maize         , 2001,       19996,                        1083.0,          43720.04,    27.2 ,          1999.6
     12462, India, Maize         , 2001,       19996,                        1083.0,          43720.04,    26.02,          1999.6
     12463, India, Maize         , 2001,       19996,                        1083.0,          43720.04,    24.5 ,          1999.6
     12464, India, Maize         , 2001,       19996,                        1083.0,          43720.04,    25.53,          1999.6
     12465, India, Maize         , 2001,       19996,                        1083.0,          43720.04,    25.95,          1999.6
     12466, India, Maize         , 2001,       19996,                        1083.0,          43720.04,    25.86,          1999.6
     12467, India, Maize         , 2001,       19996,                        1083.0,          43720.04,    26.52,          1999.6
     12468, India, Maize         , 2001,       19996,                        1083.0,          43720.04,    27.56,          1999.6
     12469, India, Maize         , 2001,       19996,                        1083.0,          43720.04,    25.59,          1999.6
     12470, India, Maize         , 2001,       19996,                        1083.0,          43720.04,    26.02,          1999.6
     12471, India, Maize         , 2001,       19996,                        1083.0,          43720.04,    25.33,          1999.6
     12472, India, Maize         , 2001,       19996,                        1083.0,          43720.04,    24.5 ,          1999.6
     12473, India, Maize         , 2001,       19996,                        1083.0,          43720.04,    26.32,          1999.6
     12474, India, Maize         , 2001,       19996,                        1083.0,          43720.04,    25.86,          1999.6
     12475, India, Maize         , 2001,       19996,                        1083.0,          43720.04,    25.82,          1999.6
     12476, India, Maize         , 2001,       19996,                        1083.0,          43720.04,    25.34,          1999.6
     12477, India, Maize         , 2001,       19996,                        1083.0,          43720.04,    26.91,          1999.6
     12478, India, Maize         , 2001,       19996,                        1083.0,          43720.04,    24.76,          1999.6
     12479, India, Maize         , 2001,       19996,                        1083.0,          43720.04,    26.9 ,          1999.6
     12480, India, Maize         , 2001,       19996,                        1083.0,          43720.04,    26.9 ,          1999.6
     12481, India, Maize         , 2001,       19996,                        1083.0,          43720.04,    25.92,          1999.6
     12482, India, Potatoes      , 2001,      183627,                        1083.0,          43720.04,    25.76,         18362.7
     12483, India, Potatoes      , 2001,      183627,                        1083.0,          43720.04,    27.2 ,         18362.7
     12484, India, Potatoes      , 2001,      183627,                        1083.0,          43720.04,    26.02,         18362.7
     12485, India, Potatoes      , 2001,      183627,                        1083.0,          43720.04,    24.5 ,         18362.7
     12486, India, Potatoes      , 2001,      183627,                        1083.0,          43720.04,    25.53,         18362.7
     12487, India, Potatoes      , 2001,      183627,                        1083.0,          43720.04,    25.95,         18362.7
     12488, India, Potatoes      , 2001,      183627,                        1083.0,          43720.04,    25.86,         18362.7
     12489, India, Potatoes      , 2001,      183627,                        1083.0,          43720.04,    26.52,         18362.7
     12490, India, Potatoes      , 2001,      183627,                        1083.0,          43720.04,    27.56,         18362.7
     12491, India, Potatoes      , 2001,      183627,                        1083.0,          43720.04,    25.59,         18362.7
     12492, India, Potatoes      , 2001,      183627,                        1083.0,          43720.04,    26.02,         18362.7
     12493, India, Potatoes      , 2001,      183627,                        1083.0,          43720.04,    25.33,         18362.7
     12494, India, Potatoes      , 2001,      183627,                        1083.0,          43720.04,    24.5 ,         18362.7
     12495, India, Potatoes      , 2001,      183627,                        1083.0,          43720.04,    26.32,         18362.7
     12496, India, Potatoes      , 2001,      183627,                        1083.0,          43720.04,    25.86,         18362.7
     12497, India, Potatoes      , 2001,      183627,                        1083.0,          43720.04,    25.82,         18362.7
     12498, India, Potatoes      , 2001,      183627,                        1083.0,          43720.04,    25.34,         18362.7
     12499, India, Potatoes      , 2001,      183627,                        1083.0,          43720.04,    26.91,         18362.7
     12500, India, Potatoes      , 2001,      183627,                        1083.0,          43720.04,    24.76,         18362.7
     12501, India, Potatoes      , 2001,      183627,                        1083.0,          43720.04,    26.9 ,         18362.7
     12502, India, Potatoes      , 2001,      183627,                        1083.0,          43720.04,    26.9 ,         18362.7
     12503, India, Potatoes      , 2001,      183627,                        1083.0,          43720.04,    25.92,         18362.7
     12504, India, "Rice, paddy" , 2001,       31158,                        1083.0,          43720.04,    25.76,          3115.8
     12505, India, "Rice, paddy" , 2001,       31158,                        1083.0,          43720.04,    27.2 ,          3115.8
     12506, India, "Rice, paddy" , 2001,       31158,                        1083.0,          43720.04,    26.02,          3115.8
     12507, India, "Rice, paddy" , 2001,       31158,                        1083.0,          43720.04,    24.5 ,          3115.8
     12508, India, "Rice, paddy" , 2001,       31158,                        1083.0,          43720.04,    25.53,          3115.8
     12509, India, "Rice, paddy" , 2001,       31158,                        1083.0,          43720.04,    25.95,          3115.8
     12510, India, "Rice, paddy" , 2001,       31158,                        1083.0,          43720.04,    25.86,          3115.8
     12511, India, "Rice, paddy" , 2001,       31158,                        1083.0,          43720.04,    26.52,          3115.8
     12512, India, "Rice, paddy" , 2001,       31158,                        1083.0,          43720.04,    27.56,          3115.8
     12513, India, "Rice, paddy" , 2001,       31158,                        1083.0,          43720.04,    25.59,          3115.8
     12514, India, "Rice, paddy" , 2001,       31158,                        1083.0,          43720.04,    26.02,          3115.8
     12515, India, "Rice, paddy" , 2001,       31158,                        1083.0,          43720.04,    25.33,          3115.8
     12516, India, "Rice, paddy" , 2001,       31158,                        1083.0,          43720.04,    24.5 ,          3115.8
     12517, India, "Rice, paddy" , 2001,       31158,                        1083.0,          43720.04,    26.32,          3115.8
     12518, India, "Rice, paddy" , 2001,       31158,                        1083.0,          43720.04,    25.86,          3115.8
     12519, India, "Rice, paddy" , 2001,       31158,                        1083.0,          43720.04,    25.82,          3115.8
     12520, India, "Rice, paddy" , 2001,       31158,                        1083.0,          43720.04,    25.34,          3115.8
     12521, India, "Rice, paddy" , 2001,       31158,                        1083.0,          43720.04,    26.91,          3115.8
     12522, India, "Rice, paddy" , 2001,       31158,                        1083.0,          43720.04,    24.76,          3115.8
     12523, India, "Rice, paddy" , 2001,       31158,                        1083.0,          43720.04,    26.9 ,          3115.8
     12524, India, "Rice, paddy" , 2001,       31158,                        1083.0,          43720.04,    26.9 ,          3115.8
     12525, India, "Rice, paddy" , 2001,       31158,                        1083.0,          43720.04,    25.92,          3115.8
     12526, India, Sorghum       , 2001,        7715,                        1083.0,          43720.04,    25.76,           771.5
     12527, India, Sorghum       , 2001,        7715,                        1083.0,          43720.04,    27.2 ,           771.5
     12528, India, Sorghum       , 2001,        7715,                        1083.0,          43720.04,    26.02,           771.5
     12529, India, Sorghum       , 2001,        7715,                        1083.0,          43720.04,    24.5 ,           771.5
     12530, India, Sorghum       , 2001,        7715,                        1083.0,          43720.04,    25.53,           771.5
     12531, India, Sorghum       , 2001,        7715,                        1083.0,          43720.04,    25.95,           771.5
     12532, India, Sorghum       , 2001,        7715,                        1083.0,          43720.04,    25.86,           771.5
     12533, India, Sorghum       , 2001,        7715,                        1083.0,          43720.04,    26.52,           771.5
     12534, India, Sorghum       , 2001,        7715,                        1083.0,          43720.04,    27.56,           771.5
     12535, India, Sorghum       , 2001,        7715,                        1083.0,          43720.04,    25.59,           771.5
     12536, India, Sorghum       , 2001,        7715,                        1083.0,          43720.04,    26.02,           771.5
     12537, India, Sorghum       , 2001,        7715,                        1083.0,          43720.04,    25.33,           771.5
     12538, India, Sorghum       , 2001,        7715,                        1083.0,          43720.04,    24.5 ,           771.5
     12539, India, Sorghum       , 2001,        7715,                        1083.0,          43720.04,    26.32,           771.5
     12540, India, Sorghum       , 2001,        7715,                        1083.0,          43720.04,    25.86,           771.5
     12541, India, Sorghum       , 2001,        7715,                        1083.0,          43720.04,    25.82,           771.5
     12542, India, Sorghum       , 2001,        7715,                        1083.0,          43720.04,    25.34,           771.5
     12543, India, Sorghum       , 2001,        7715,                        1083.0,          43720.04,    26.91,           771.5
     12544, India, Sorghum       , 2001,        7715,                        1083.0,          43720.04,    24.76,           771.5
     12545, India, Sorghum       , 2001,        7715,                        1083.0,          43720.04,    26.9 ,           771.5
     12546, India, Sorghum       , 2001,        7715,                        1083.0,          43720.04,    26.9 ,           771.5
     12547, India, Sorghum       , 2001,        7715,                        1083.0,          43720.04,    25.92,           771.5
     12548, India, Soybeans      , 2001,        9400,                        1083.0,          43720.04,    25.76,           940.0
     12549, India, Soybeans      , 2001,        9400,                        1083.0,          43720.04,    27.2 ,           940.0
     12550, India, Soybeans      , 2001,        9400,                        1083.0,          43720.04,    26.02,           940.0
     12551, India, Soybeans      , 2001,        9400,                        1083.0,          43720.04,    24.5 ,           940.0
     12552, India, Soybeans      , 2001,        9400,                        1083.0,          43720.04,    25.53,           940.0
     12553, India, Soybeans      , 2001,        9400,                        1083.0,          43720.04,    25.95,           940.0
     12554, India, Soybeans      , 2001,        9400,                        1083.0,          43720.04,    25.86,           940.0
     12555, India, Soybeans      , 2001,        9400,                        1083.0,          43720.04,    26.52,           940.0
     12556, India, Soybeans      , 2001,        9400,                        1083.0,          43720.04,    27.56,           940.0
     12557, India, Soybeans      , 2001,        9400,                        1083.0,          43720.04,    25.59,           940.0
     12558, India, Soybeans      , 2001,        9400,                        1083.0,          43720.04,    26.02,           940.0
     12559, India, Soybeans      , 2001,        9400,                        1083.0,          43720.04,    25.33,           940.0
     12560, India, Soybeans      , 2001,        9400,                        1083.0,          43720.04,    24.5 ,           940.0
     12561, India, Soybeans      , 2001,        9400,                        1083.0,          43720.04,    26.32,           940.0
     12562, India, Soybeans      , 2001,        9400,                        1083.0,          43720.04,    25.86,           940.0
     12563, India, Soybeans      , 2001,        9400,                        1083.0,          43720.04,    25.82,           940.0
     12564, India, Soybeans      , 2001,        9400,                        1083.0,          43720.04,    25.34,           940.0
     12565, India, Soybeans      , 2001,        9400,                        1083.0,          43720.04,    26.91,           940.0
     12566, India, Soybeans      , 2001,        9400,                        1083.0,          43720.04,    24.76,           940.0
     12567, India, Soybeans      , 2001,        9400,                        1083.0,          43720.04,    26.9 ,           940.0
     12568, India, Soybeans      , 2001,        9400,                        1083.0,          43720.04,    26.9 ,           940.0
     12569, India, Soybeans      , 2001,        9400,                        1083.0,          43720.04,    25.92,           940.0
     12570, India, Sweet potatoes, 2001,       88368,                        1083.0,          43720.04,    25.76,          8836.8
     12571, India, Sweet potatoes, 2001,       88368,                        1083.0,          43720.04,    27.2 ,          8836.8
     12572, India, Sweet potatoes, 2001,       88368,                        1083.0,          43720.04,    26.02,          8836.8
     12573, India, Sweet potatoes, 2001,       88368,                        1083.0,          43720.04,    24.5 ,          8836.8
     12574, India, Sweet potatoes, 2001,       88368,                        1083.0,          43720.04,    25.53,          8836.8
     12575, India, Sweet potatoes, 2001,       88368,                        1083.0,          43720.04,    25.95,          8836.8
     12576, India, Sweet potatoes, 2001,       88368,                        1083.0,          43720.04,    25.86,          8836.8
     12577, India, Sweet potatoes, 2001,       88368,                        1083.0,          43720.04,    26.52,          8836.8
     12578, India, Sweet potatoes, 2001,       88368,                        1083.0,          43720.04,    27.56,          8836.8
     12579, India, Sweet potatoes, 2001,       88368,                        1083.0,          43720.04,    25.59,          8836.8
     12580, India, Sweet potatoes, 2001,       88368,                        1083.0,          43720.04,    26.02,          8836.8
     12581, India, Sweet potatoes, 2001,       88368,                        1083.0,          43720.04,    25.33,          8836.8
     12582, India, Sweet potatoes, 2001,       88368,                        1083.0,          43720.04,    24.5 ,          8836.8
     12583, India, Sweet potatoes, 2001,       88368,                        1083.0,          43720.04,    26.32,          8836.8
     12584, India, Sweet potatoes, 2001,       88368,                        1083.0,          43720.04,    25.86,          8836.8
     12585, India, Sweet potatoes, 2001,       88368,                        1083.0,          43720.04,    25.82,          8836.8
     12586, India, Sweet potatoes, 2001,       88368,                        1083.0,          43720.04,    25.34,          8836.8
     12587, India, Sweet potatoes, 2001,       88368,                        1083.0,          43720.04,    26.91,          8836.8
     12588, India, Sweet potatoes, 2001,       88368,                        1083.0,          43720.04,    24.76,          8836.8
     12589, India, Sweet potatoes, 2001,       88368,                        1083.0,          43720.04,    26.9 ,          8836.8
     12590, India, Sweet potatoes, 2001,       88368,                        1083.0,          43720.04,    26.9 ,          8836.8
     12591, India, Sweet potatoes, 2001,       88368,                        1083.0,          43720.04,    25.92,          8836.8
     12592, India, Wheat         , 2001,       27081,                        1083.0,          43720.04,    25.76,          2708.1
     12593, India, Wheat         , 2001,       27081,                        1083.0,          43720.04,    27.2 ,          2708.1
     12594, India, Wheat         , 2001,       27081,                        1083.0,          43720.04,    26.02,          2708.1
     12595, India, Wheat         , 2001,       27081,                        1083.0,          43720.04,    24.5 ,          2708.1
     12596, India, Wheat         , 2001,       27081,                        1083.0,          43720.04,    25.53,          2708.1
     12597, India, Wheat         , 2001,       27081,                        1083.0,          43720.04,    25.95,          2708.1
     12598, India, Wheat         , 2001,       27081,                        1083.0,          43720.04,    25.86,          2708.1
     12599, India, Wheat         , 2001,       27081,                        1083.0,          43720.04,    26.52,          2708.1
     12600, India, Wheat         , 2001,       27081,                        1083.0,          43720.04,    27.56,          2708.1
     12601, India, Wheat         , 2001,       27081,                        1083.0,          43720.04,    25.59,          2708.1
